row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,6000,329.39,2470.425,1.5,3706,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,7000,377.89,2834.175,1.5,4251,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,8000,427.1,3203.25,1.5,4805,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,9000,475.76,3568.2,1.5,5352,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,10000,513.47,3851.025,1.5,5777,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,12000,513.47,3851.025,1.5,5777,170g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,15000,732.94,5497.05,1.4,7696,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,20000,958.03,7185.225,1.4,10059,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Matt,,,,50,31.33,234.975,1.6,376,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Matt,,,,100,42.87,321.525,1.6,514,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Matt,,,,250,50.38,377.85,1.6,605,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Matt,,,,500,64.29,482.175,1.6,771,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Matt,,,,1000,86.12,645.9,1.6,1033,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Matt,,,,1500,120.91,906.825,1.6,1451,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Matt,,,,2000,139.24,1044.3,1.6,1671,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Matt,,,,2500,156.88,1176.6,1.6,1883,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Matt,,,,3000,180.32,1352.4,1.6,2164,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Matt,,,,4000,227.09,1703.175,1.6,2725,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
