row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,20000,1596.91,11976.825,1.3,15570,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,50,36.42,273.15,1.6,437,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,100,47.06,352.95,1.6,565,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,250,64.19,481.425,1.6,770,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,500,80.47,603.525,1.6,966,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,1000,111.92,839.4,1.6,1343,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,1500,158.48,1188.6,1.6,1902,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,2000,181.84,1363.8,1.6,2182,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,2500,205.11,1538.325,1.6,2461,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,3000,237.56,1781.7,1.6,2851,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,4000,302.67,2270.025,1.5,3405,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
