row_type,format,material,surface,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front,,8000,380.46,2853.45,1.5,4280,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front,,9000,380.46,2853.45,1.5,4280,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front,,10000,380.46,2853.45,1.5,4280,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front,,12000,380.46,2853.45,1.5,4280,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front,,15000,522.05,3915.375,1.5,5873,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front,,20000,680.09,5100.675,1.4,7141,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,50,34.92,261.9,1.6,419,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,100,40.02,300.15,1.6,480,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,250,71.28,534.6,1.6,855,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,500,87.34,655.05,1.6,1048,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,1000,105.99,794.925,1.6,1272,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,1500,105.99,794.925,1.6,1272,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,2000,165.69,1242.675,1.6,1988,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,2500,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,2500,165.69,1242.675,1.6,1988,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,3000,165.69,1242.675,1.6,1988,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,2500,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,4000,253.06,1897.95,1.6,3037,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,5000,253.06,1897.95,1.6,3037,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,6000,253.06,1897.95,1.6,3037,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,7000,253.06,1897.95,1.6,3037,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,8000,437.54,3281.55,1.5,4922,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,9000,437.54,3281.55,1.5,4922,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,10000,437.54,3281.55,1.5,4922,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,12000,437.54,3281.55,1.5,4922,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,15000,600.37,4502.775,1.5,6754,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Gloss,Mat kachering front og bag,,20000,782.09,5865.675,1.4,8212,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,50,33.67,252.525,1.6,404,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,100,37.66,282.45,1.6,452,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,250,63.24,474.3,1.6,759,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,500,75.95,569.625,1.6,911,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,1000,92.17,691.275,1.6,1106,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,1500,92.17,691.275,1.6,1106,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,2000,144.06,1080.45,1.6,1729,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,2500,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,2500,144.06,1080.45,1.6,1729,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,3000,144.06,1080.45,1.6,1729,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,2500,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,4000,220.04,1650.3,1.6,2640,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,5000,220.04,1650.3,1.6,2640,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,6000,220.04,1650.3,1.6,2640,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,7000,220.04,1650.3,1.6,2640,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,8000,380.46,2853.45,1.5,4280,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,9000,380.46,2853.45,1.5,4280,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,10000,380.46,2853.45,1.5,4280,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,12000,380.46,2853.45,1.5,4280,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,15000,522.05,3915.375,1.5,5873,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front,,20000,680.09,5100.675,1.4,7141,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,50,34.92,261.9,1.6,419,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,100,40.02,300.15,1.6,480,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,250,71.28,534.6,1.6,855,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,500,87.34,655.05,1.6,1048,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,1000,105.99,794.925,1.6,1272,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,1500,105.99,794.925,1.6,1272,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,2000,165.69,1242.675,1.6,1988,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,2500,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,2500,165.69,1242.675,1.6,1988,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,3000,165.69,1242.675,1.6,1988,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,2500,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,4000,253.06,1897.95,1.6,3037,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,5000,253.06,1897.95,1.6,3037,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,6000,253.06,1897.95,1.6,3037,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,7000,253.06,1897.95,1.6,3037,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,8000,437.54,3281.55,1.5,4922,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,9000,437.54,3281.55,1.5,4922,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,10000,437.54,3281.55,1.5,4922,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,12000,437.54,3281.55,1.5,4922,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,15000,600.37,4502.775,1.5,6754,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,300g hochwertiger Qualitätsdruck,Matt,Mat kachering front og bag,,20000,782.09,5865.675,1.4,8212,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,350g hochwertiger Qualitätsdruck,Gloss,Mat kachering front,,50,26.97,202.275,1.6,324,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,350g hochwertiger Qualitätsdruck,Gloss,Mat kachering front,,100,36.62,274.65,1.6,439,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_matte,A7,350g hochwertiger Qualitätsdruck,Gloss,Mat kachering front,,250,45.89,344.175,1.6,551,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
