fold_type,pages,orientation,format,material,surface,quantity,eur,dkk_base,tier_multiplier,dkk_final,detail_url
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,12500,836.31,6272.325,1.4,8781,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,15000,995.16,7463.7,1.4,10449,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,20000,1318.05,9885.375,1.4,13840,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,50,15.08,113.1,1.6,181,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,100,30.54,229.05,1.6,366,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,250,57.78,433.35,1.6,693,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,500,76.34,572.55,1.6,916,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,750,89.42,670.65,1.6,1073,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,1000,105.19,788.925,1.6,1262,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,1500,149.24,1119.3,1.6,1791,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,2000,171.85,1288.875,1.6,2062,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,2500,194.18,1456.35,1.6,2330,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,3000,225.92,1694.4,1.6,2711,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,4000,290.2,2176.5,1.5,3265,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,5000,354.64,2659.8,1.5,3990,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,6000,418.62,3139.65,1.5,4709,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,7000,483.25,3624.375,1.5,5437,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,8000,547.1,4103.25,1.5,6155,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,9000,612.09,4590.675,1.5,6886,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,10000,676.09,5070.675,1.4,7099,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,12500,838.81,6291.075,1.4,8808,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,15000,1000.84,7506.3,1.4,10509,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Matte,20000,1325.81,9943.575,1.4,13921,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,50,36.14,271.05,1.6,434,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,100,39.57,296.775,1.6,475,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,250,49.03,367.725,1.6,588,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,500,65.81,493.575,1.6,790,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,750,78.19,586.425,1.6,938,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,1000,91.7,687.75,1.6,1100,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,1500,124.18,931.35,1.6,1490,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,2000,138.11,1035.825,1.6,1657,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,2500,154.39,1157.925,1.6,1853,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,3000,180.56,1354.2,1.6,2167,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,4000,230.74,1730.55,1.6,2769,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,5000,279.81,2098.575,1.5,3148,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,6000,328.79,2465.925,1.5,3699,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,7000,379.43,2845.725,1.5,4269,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,8000,429.56,3221.7,1.5,4833,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,9000,481.13,3608.475,1.5,5413,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,10000,529.46,3970.95,1.5,5956,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,12500,653.88,4904.1,1.5,7356,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,15000,775.18,5813.85,1.4,8139,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,20000,1024.89,7686.675,1.4,10761,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,50,25.25,189.375,1.6,303,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,100,27.82,208.65,1.6,334,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,250,33.82,253.65,1.6,406,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,500,36.6,274.5,1.6,439,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,750,41.57,311.775,1.6,499,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,1000,42.09,315.675,1.6,505,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,1500,58.9,441.75,1.6,707,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,2000,60.2,451.5,1.6,722,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,2500,61.5,461.25,1.6,738,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,3000,81.2,609,1.6,974,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,4000,83.08,623.1,1.6,997,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,5000,84.95,637.125,1.6,1019,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,6000,118.62,889.65,1.6,1423,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,7000,128.45,963.375,1.6,1541,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,8000,130.44,978.3,1.6,1565,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,9000,132.4,993,1.6,1589,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,10000,134.38,1007.85,1.6,1613,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,12500,180.56,1354.2,1.6,2167,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,15000,185.69,1392.675,1.6,2228,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Glans,20000,245.85,1843.875,1.6,2950,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,50,25.25,189.375,1.6,303,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,100,27.82,208.65,1.6,334,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,250,46.85,351.375,1.6,562,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,500,51.98,389.85,1.6,624,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,750,52.05,390.375,1.6,625,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,1000,52.09,390.675,1.6,625,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,1500,74.52,558.9,1.6,894,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,2000,76.97,577.275,1.6,924,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,2500,77.16,578.7,1.6,926,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,3000,89.33,669.975,1.6,1072,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,4000,93.01,697.575,1.6,1116,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,5000,93.17,698.775,1.6,1118,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,6000,118.62,889.65,1.6,1423,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,7000,130.95,982.125,1.6,1571,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,8000,141.68,1062.6,1.6,1700,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,9000,146.29,1097.175,1.6,1755,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,10000,146.45,1098.375,1.6,1757,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,12500,194.63,1459.725,1.6,2336,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,15000,200.78,1505.85,1.6,2409,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,115g hochwertiger Qualitätsdruck,Matte,20000,263.12,1973.4,1.6,3157,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,50,10.33,77.475,1.6,124,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,100,13.87,104.025,1.6,166,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,250,15.65,117.375,1.6,188,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,500,20.34,152.55,1.6,244,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,750,24.78,185.85,1.6,297,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,1000,26.93,201.975,1.6,323,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,1500,34.61,259.575,1.6,415,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,2000,39.08,293.1,1.6,469,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,2500,42.41,318.075,1.6,509,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,3000,47.89,359.175,1.6,575,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,4000,58.09,435.675,1.6,697,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,5000,69.31,519.825,1.6,832,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,6000,77.11,578.325,1.6,925,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,7000,86.16,646.2,1.6,1034,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,8000,95.35,715.125,1.6,1144,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,9000,103.4,775.5,1.6,1241,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
